year,month,day,SunshineDuration,Tmin,Tmax,rainfall,windspeed
1983,4,29,-9999,0.9,5.2,2.0,-9999
1983,4,30,-9999,1.4,12.6,4.0,-9999
1983,5,1,-9999,0.5,17.4,0.0,-9999
1983,5,2,-9999,3.0,16.8,0.0,-9999
1983,5,3,-9999,2.2,23.9,0.0,-9999
1983,5,4,-9999,6.6,25.9,0.0,-9999
1983,5,5,-9999,0.4,14.1,0.0,-9999
1983,5,6,-9999,-1.8,11.4,0.0,-9999
1983,5,7,-9999,4.1,12.2,17.0,-9999
1983,5,8,-9999,3.7,15.8,0.0,-9999
1983,5,9,-9999,3.5,12.4,0.0,-9999
1983,5,10,-9999,1.7,19.9,0.0,-9999
1983,5,11,-9999,2.4,21.1,0.0,-9999
1983,5,12,-9999,8.9,28.2,0.0,-9999
1983,5,13,-9999,5.5,22.0,3.0,-9999
1983,5,14,-9999,12.2,18.6,24.0,-9999
1983,5,15,-9999,9.7,19.2,1.0,-9999
1983,5,16,-9999,3.8,18.0,0.0,-9999
1983,5,17,-9999,0.7,6.3,21.0,-9999
1983,5,18,-9999,0.0,0.0,0.0,-9999
1983,5,19,-9999,3.6,18.7,0.0,-9999
1983,5,20,-9999,8.9,22.3,0.0,-9999
1983,5,21,-9999,5.8,19.6,3.0,-9999
1983,5,22,-9999,7.8,15.8,6.0,-9999
1983,5,23,-9999,6.7,22.2,0.0,-9999
1983,5,24,-9999,0.0,0.0,0.0,-9999
1983,5,25,-9999,3.9,7.9,0.0,-9999
1983,5,26,-9999,1.2,13.6,0.0,-9999
1983,5,27,-9999,0.2,15.3,1.0,-9999
1983,5,28,-9999,8.1,20.3,1.0,-9999
1983,5,29,-9999,12.4,28.4,0.0,-9999
1983,5,30,-9999,12.2,26.5,0.0,-9999
1983,5,31,-9999,10.5,21.6,1.0,-9999
1983,6,1,-9999,5.2,10.3,18.0,-9999
1983,6,2,-9999,2.9,15.8,1.0,-9999
1983,6,3,-9999,2.0,18.1,0.0,-9999
1983,6,4,-9999,2.4,17.8,0.0,-9999
1983,6,5,-9999,2.4,18.0,0.0,-9999
1983,6,6,-9999,7.9,11.7,0.0,-9999
1983,6,7,-9999,8.8,12.3,13.0,-9999
1983,6,8,-9999,9.4,21.9,2.0,-9999
1983,6,9,-9999,7.6,11.6,3.0,-9999
1983,6,10,-9999,6.9,8.8,7.0,-9999
1983,6,11,-9999,4.6,18.3,0.0,-9999
1983,6,12,-9999,4.6,20.7,0.0,-9999
1983,6,13,-9999,7.5,9.8,22.0,-9999
1983,6,14,-9999,7.1,14.4,11.0,-9999
1983,6,15,-9999,7.5,17.0,0.0,-9999
1983,6,16,-9999,6.3,9.9,1.0,-9999
1983,6,17,-9999,6.6,11.6,0.0,-9999
1983,6,18,-9999,7.1,10.4,3.0,-9999
1983,6,19,-9999,7.0,9.6,0.0,-9999
1983,6,20,-9999,8.1,11.9,0.0,-9999
1983,6,21,-9999,8.1,10.6,18.0,-9999
1983,6,22,-9999,10.2,15.0,7.0,-9999
1983,6,23,-9999,9.7,18.5,0.0,-9999
1983,6,24,-9999,0.0,0.0,0.0,-9999
1983,6,25,-9999,7.3,9.9,14.0,-9999
1983,6,26,-9999,7.1,14.1,1.0,-9999
1983,6,27,-9999,6.5,10.6,0.0,-9999
1983,6,28,-9999,6.2,10.2,2.0,-9999
1983,6,29,-9999,9.8,19.0,1.0,-9999
1983,6,30,-9999,11.9,16.7,0.0,-9999
1983,7,1,-9999,11.4,16.3,1.0,-9999
1983,7,2,-9999,8.7,21.2,0.0,-9999
1983,7,3,-9999,8.2,15.6,0.0,-9999
1983,7,4,-9999,7.6,10.4,11.0,-9999
1983,7,5,-9999,9.3,11.5,1.0,-9999
1983,7,6,-9999,9.1,11.7,14.0,-9999
1983,7,7,-9999,10.9,18.1,3.0,-9999
1983,7,8,-9999,9.4,21.6,0.0,-9999
1983,7,9,-9999,9.8,22.0,0.0,-9999
1983,7,10,-9999,10.2,23.8,0.0,-9999
1983,7,11,-9999,9.0,16.2,0.0,-9999
1983,7,12,-9999,8.3,15.9,0.0,-9999
1983,7,13,-9999,8.3,11.8,15.0,-9999
1983,7,14,-9999,10.6,20.0,0.0,-9999
1983,7,15,-9999,11.8,22.3,0.0,-9999
1983,7,16,-9999,11.5,20.2,0.0,-9999
1983,7,17,-9999,12.8,28.1,0.0,-9999
1983,7,18,-9999,13.9,27.7,3.0,-9999
1983,7,19,-9999,13.6,22.4,28.0,-9999
1983,7,20,-9999,13.0,21.7,0.0,-9999
1983,7,21,-9999,12.4,13.2,9.0,-9999
1983,7,22,-9999,12.1,20.6,0.0,-9999
1983,7,23,-9999,12.6,25.7,0.0,-9999
1983,7,24,-9999,13.8,25.6,0.0,-9999
1983,7,25,-9999,14.8,25.1,0.0,-9999
1983,7,26,-9999,15.2,18.4,0.0,-9999
1983,7,27,-9999,15.0,19.2,6.0,-9999
1983,7,28,-9999,16.0,20.7,1.0,-9999
1983,7,29,-9999,16.4,21.9,0.0,-9999
1983,7,30,-9999,16.2,18.3,1.0,-9999
1983,7,31,-9999,16.6,23.6,0.0,-9999
1983,8,1,-9999,16.2,25.3,0.0,-9999
1983,8,2,-9999,15.2,21.0,0.0,-9999
1983,8,3,-9999,15.1,21.9,0.0,-9999
1983,8,4,-9999,17.4,28.6,0.0,-9999
1983,8,5,-9999,16.5,35.1,0.0,-9999
1983,8,6,-9999,19.6,35.6,0.0,-9999
1983,8,7,-9999,17.8,34.1,0.0,-9999
1983,8,8,-9999,17.2,33.1,0.0,-9999
1983,8,9,-9999,16.8,22.0,0.0,-9999
1983,8,10,-9999,15.6,22.5,0.0,-9999
1983,8,11,-9999,15.5,18.8,17.0,-9999
1983,8,12,-9999,14.6,28.3,0.0,-9999
1983,8,13,-9999,13.4,29.7,0.0,-9999
1983,8,14,-9999,13.9,30.9,0.0,-9999
1983,8,15,-9999,18.7,27.9,0.0,-9999
1983,8,16,-9999,21.0,26.0,3.0,-9999
1983,8,17,-9999,20.8,23.0,46.0,-9999
1983,8,18,-9999,20.4,23.2,12.0,-9999
1983,8,19,-9999,21.2,23.1,35.0,-9999
1983,8,20,-9999,14.7,21.2,19.0,-9999
1983,8,21,-9999,14.4,17.4,1.0,-9999
1983,8,22,-9999,14.6,17.1,50.0,-9999
1983,8,23,-9999,12.2,23.4,0.0,-9999
1983,8,24,-9999,10.4,23.2,0.0,-9999
1983,8,25,-9999,16.7,18.0,4.0,-9999
1983,8,26,-9999,15.8,27.4,0.0,-9999
1983,8,27,-9999,12.5,25.1,0.0,-9999
1983,8,28,-9999,15.2,23.5,0.0,-9999
1983,8,29,-9999,14.4,19.4,36.0,-9999
1983,8,30,-9999,13.5,16.3,13.0,-9999
1983,8,31,-9999,13.3,19.8,0.0,-9999
1983,9,1,-9999,15.7,19.7,0.0,-9999
1983,9,2,-9999,16.6,26.6,0.0,-9999
1983,9,3,-9999,16.3,18.2,4.0,-9999
1983,9,4,-9999,16.1,26.5,9.0,-9999
1983,9,5,-9999,0.0,0.0,0.0,-9999
1983,9,6,-9999,13.9,25.2,0.0,-9999
1983,9,7,-9999,13.9,17.4,4.0,-9999
1983,9,8,-9999,12.8,16.6,1.0,-9999
1983,9,9,-9999,13.1,15.2,3.0,-9999
1983,9,10,-9999,12.2,20.0,3.0,-9999
1983,9,11,-9999,10.7,20.5,0.0,-9999
1983,9,12,-9999,11.6,15.5,35.0,-9999
1983,9,13,-9999,10.9,17.4,8.0,-9999
1983,9,14,-9999,9.3,20.8,0.0,-9999
1983,9,15,-9999,6.5,18.9,0.0,-9999
1983,9,16,-9999,10.8,14.5,0.0,-9999
1983,9,17,-9999,10.5,16.6,0.0,-9999
1983,9,18,-9999,8.2,19.2,0.0,-9999
1983,9,19,-9999,8.4,20.9,0.0,-9999
1983,9,20,-9999,10.4,15.3,0.0,-9999
1983,9,21,-9999,12.4,17.0,0.0,-9999
1983,9,22,-9999,10.8,16.6,0.0,-9999
1983,9,23,-9999,8.3,20.9,0.0,-9999
1983,9,24,-9999,8.1,14.1,13.0,-9999
1983,9,25,-9999,11.4,15.7,13.0,-9999
1983,9,26,-9999,9.5,19.0,0.0,-9999
1983,9,27,-9999,4.4,18.4,0.0,-9999
1983,9,28,-9999,2.8,15.9,0.0,-9999
1983,9,29,-9999,0.0,0.0,0.0,-9999
1983,9,30,-9999,0.3,18.0,0.0,-9999
1983,10,1,-9999,5.6,16.8,2.0,-9999
1983,10,2,-9999,2.6,18.9,0.0,-9999
1983,10,3,-9999,2.8,17.1,0.0,-9999
1983,10,4,-9999,-0.2,16.7,2.0,-9999
1983,10,5,-9999,9.4,17.4,2.0,-9999
1983,10,6,-9999,7.1,14.0,1.0,-9999
1983,10,7,-9999,2.1,11.3,0.0,-9999
1983,10,8,-9999,-0.5,15.5,0.0,-9999
1983,10,9,-9999,5.9,9.4,9.0,-9999
1983,10,10,-9999,7.3,20.3,1.0,-9999
1983,10,11,-9999,6.7,13.7,0.0,-9999
1983,10,12,-9999,1.6,14.1,0.0,-9999
1983,10,13,-9999,0.2,17.1,0.0,-9999
1983,10,14,-9999,1.7,12.7,0.0,-9999
1983,10,15,-9999,-1.8,16.7,0.0,-9999
1983,10,16,-9999,3.0,17.9,0.0,-9999
1983,10,17,-9999,1.0,14.4,0.0,-9999
1983,10,18,-9999,0.1,9.4,0.0,-9999
1983,10,19,-9999,-0.5,11.4,0.0,-9999
1983,10,20,-9999,-1.7,12.6,0.0,-9999
1983,10,21,-9999,-2.4,10.9,0.0,-9999
1983,10,22,-9999,-1.5,6.5,7.0,-9999
1983,10,23,-9999,0.7,10.3,1.0,-9999
1983,10,24,-9999,-1.2,9.4,0.0,-9999
1983,10,25,-9999,-1.2,9.6,0.0,-9999
1983,10,26,-9999,-2.8,10.9,0.0,-9999
1983,10,27,-9999,-0.3,11.9,0.0,-9999
1983,10,28,-9999,1.9,10.4,1.0,-9999
1983,10,29,-9999,0.2,6.9,1.0,-9999
1983,10,30,-9999,-1.2,5.6,0.0,-9999
1983,10,31,-9999,-4.2,8.1,0.0,-9999
1983,11,1,-9999,-7.1,6.4,0.0,-9999
1983,11,2,-9999,-5.2,10.5,0.0,-9999
1983,11,3,-9999,-3.0,12.8,0.0,-9999
1983,11,4,-9999,-1.9,9.3,0.0,-9999
1983,11,5,-9999,-5.1,9.6,0.0,-9999
1983,11,6,-9999,-3.6,10.6,0.0,-9999
1983,11,7,-9999,-1.6,11.3,0.0,-9999
1983,11,8,-9999,-4.4,14.7,0.0,-9999
1983,11,9,-9999,-2.3,10.0,0.0,-9999
1983,11,10,-9999,-4.2,8.1,0.0,-9999
1983,11,11,-9999,3.0,9.2,2.0,-9999
1983,11,12,-9999,5.3,8.6,0.0,-9999
1983,11,13,-9999,3.5,6.1,1.0,-9999
1983,11,14,-9999,0.4,9.5,0.0,-9999
1983,11,15,-9999,-2.1,8.7,0.0,-9999
1983,11,16,-9999,2.7,6.5,3.0,-9999
1983,11,17,-9999,4.4,14.0,4.0,-9999
1983,11,18,-9999,-0.7,6.9,1.0,-9999
1983,11,19,-9999,0.0,0.0,0.0,-9999
1983,11,20,-9999,-4.5,3.1,0.0,-9999
1983,11,21,-9999,-4.2,7.6,0.0,-9999
1983,11,22,-9999,-6.3,3.8,0.0,-9999
1983,11,23,-9999,-3.9,8.5,0.0,-9999
1983,11,24,-9999,-5.6,3.0,0.0,-9999
1983,11,25,-9999,-3.2,3.3,0.0,-9999
1983,11,26,-9999,-6.8,0.2,0.0,-9999
1983,11,27,-9999,-6.1,1.6,0.0,-9999
1983,11,28,-9999,-0.5,4.3,0.0,-9999
1983,11,29,-9999,-7.9,8.3,0.0,-9999
1983,11,30,-9999,-7.4,4.0,1.0,-9999
1983,12,1,-9999,-1.4,4.4,0.0,-9999
1983,12,2,-9999,-0.2,7.7,1.0,-9999
1983,12,3,-9999,-4.4,0.7,0.0,-9999
1983,12,4,-9999,-7.3,-0.2,0.0,-9999
1983,12,5,-9999,-10.5,1.4,0.0,-9999
1983,12,6,-9999,-12.5,1.2,0.0,-9999
1983,12,7,-9999,-11.5,5.3,0.0,-9999
1983,12,8,-9999,-7.8,6.4,0.0,-9999
1983,12,9,-9999,-9.8,1.7,0.0,-9999
1983,12,10,-9999,-11.8,2.4,0.0,-9999
1983,12,11,-9999,-2.8,3.5,3.0,-9999
1983,12,12,-9999,-2.0,3.1,0.0,-9999
1983,12,13,-9999,-3.2,1.5,0.0,-9999
1983,12,14,-9999,-6.7,-0.4,0.0,-9999
1983,12,15,-9999,-7.7,-2.1,0.0,-9999
1983,12,16,-9999,-12.9,-3.1,0.0,-9999
1983,12,17,-9999,-16.7,-3.4,0.0,-9999
1983,12,18,-9999,-17.6,-3.0,0.0,-9999
1983,12,19,-9999,-15.9,-1.0,0.0,-9999
1983,12,20,-9999,-14.8,-0.4,0.0,-9999
1983,12,21,-9999,-13.2,3.8,0.0,-9999
1983,12,22,-9999,-9.4,4.5,0.0,-9999
1983,12,23,-9999,-4.5,0.4,5.0,-9999
1983,12,24,-9999,-11.1,-2.7,0.0,-9999
1983,12,25,-9999,-6.7,-2.3,5.0,-9999
1983,12,26,-9999,-6.7,-1.7,1.0,-9999
1983,12,27,-9999,-16.7,-0.5,0.0,-9999
1983,12,28,-9999,-16.8,-0.7,0.0,-9999
1983,12,29,-9999,-21.8,-4.7,0.0,-9999
1983,12,30,-9999,-24.2,-6.8,0.0,-9999
1983,12,31,-9999,-22.7,-4.5,0.0,-9999
1984,1,1,-9999,-16.9,-4.6,0.0,-9999
1984,1,2,-9999,-18.1,-0.5,0.0,-9999
1984,1,3,-9999,-15.4,-0.6,0.0,-9999
1984,1,4,-9999,-14.8,-0.2,0.0,-9999
1984,1,5,-9999,-19.7,-3.7,0.0,-9999
1984,1,6,-9999,-20.4,-5.5,0.0,-9999
1984,1,7,-9999,-22.5,-5.4,0.0,-9999
1984,1,8,-9999,-22.4,-6.0,0.0,-9999
1984,1,9,-9999,-21.7,-5.9,0.0,-9999
1984,1,10,-9999,-16.2,-1.1,1.0,-9999
1984,1,11,-9999,-12.8,-1.7,0.0,-9999
1984,1,12,-9999,-17.3,-2.8,0.0,-9999
1984,1,13,-9999,-19.7,-2.6,0.0,-9999
1984,1,14,-9999,-16.4,-4.4,0.0,-9999
1984,1,15,-9999,-12.3,-3.3,5.0,-9999
1984,1,16,-9999,-10.6,-5.7,0.0,-9999
1984,1,17,-9999,-8.6,-4.9,0.0,-9999
1984,1,18,-9999,-15.6,-3.7,0.0,-9999
1984,1,19,-9999,-20.9,-5.0,0.0,-9999
1984,1,20,-9999,-20.2,-4.4,0.0,-9999
1984,1,21,-9999,-21.0,-3.8,0.0,-9999
1984,1,22,-9999,-21.8,-5.3,0.0,-9999
1984,1,23,-9999,-7.1,0.7,1.0,-9999
1984,1,24,-9999,-5.7,-0.6,3.0,-9999
1984,1,25,-9999,-7.9,-0.7,1.0,-9999
1984,1,26,-9999,-11.1,-1.1,3.0,-9999
1984,1,27,-9999,-16.8,-1.2,1.0,-9999
1984,1,28,-9999,-19.7,-2.8,0.0,-9999
1984,1,29,-9999,-23.6,-5.9,0.0,-9999
1984,1,30,-9999,-24.2,-8.0,0.0,-9999
1984,1,31,-9999,-13.9,-6.4,0.0,-9999
1984,2,1,-9999,-13.6,-0.7,0.0,-9999
1984,2,2,-9999,-10.1,-4.5,4.0,-9999
1984,2,3,-9999,-22.4,-5.1,0.0,-9999
1984,2,4,-9999,-24.6,-5.9,0.0,-9999
1984,2,5,-9999,-14.7,-6.4,0.0,-9999
1984,2,6,-9999,-24.8,-8.0,0.0,-9999
1984,2,7,-9999,-27.9,-5.7,0.0,-9999
1984,2,8,-9999,-23.4,-2.8,0.0,-9999
1984,2,9,-9999,-6.1,-0.8,0.0,-9999
1984,2,10,-9999,-4.1,-0.4,0.0,-9999
1984,2,11,-9999,-13.5,-0.9,0.0,-9999
1984,2,12,-9999,-20.5,-4.2,0.0,-9999
1984,2,13,-9999,-19.9,-6.1,1.0,-9999
1984,2,14,-9999,-16.3,-6.0,1.0,-9999
1984,2,15,-9999,-20.0,-5.6,0.0,-9999
1984,2,16,-9999,-21.6,-2.9,0.0,-9999
1984,2,17,-9999,-16.6,-2.2,0.0,-9999
1984,2,18,-9999,-22.8,-6.1,0.0,-9999
1984,2,19,-9999,-23.9,-5.5,0.0,-9999
1984,2,20,-9999,-24.6,-6.7,0.0,-9999
1984,2,21,-9999,-22.0,-0.3,0.0,-9999
1984,2,22,-9999,-12.3,-2.8,0.0,-9999
1984,2,23,-9999,-19.9,-8.7,2.0,-9999
1984,2,24,-9999,-9.3,-2.8,2.0,-9999
1984,2,25,-9999,-11.4,-1.5,1.0,-9999
1984,2,26,-9999,-16.8,-5.6,1.0,-9999
1984,2,27,-9999,-10.0,-4.5,1.0,-9999
1984,2,28,-9999,-11.8,-4.1,0.0,-9999
1984,2,29,-9999,-7.0,-2.1,0.0,-9999
1984,3,1,-9999,-12.2,-1.7,0.0,-9999
1984,3,2,-9999,-15.8,0.3,0.0,-9999
1984,3,3,-9999,0.0,0.0,0.0,-9999
1984,3,4,-9999,-16.0,2.3,0.0,-9999
1984,3,5,-9999,-17.2,1.0,0.0,-9999
1984,3,6,-9999,-14.1,-1.5,1.0,-9999
1984,3,7,-9999,-9.6,-3.3,1.0,-9999
1984,3,8,-9999,-18.7,-3.6,2.0,-9999
1984,3,9,-9999,-17.1,-3.2,0.0,-9999
1984,3,10,-9999,-20.7,-3.6,0.0,-9999
1984,3,11,-9999,-8.3,3.2,0.0,-9999
1984,3,12,-9999,-13.2,1.3,0.0,-9999
1984,3,13,-9999,-16.1,0.6,0.0,-9999
1984,3,14,-9999,-17.6,0.7,0.0,-9999
1984,3,15,-9999,-16.3,-0.2,0.0,-9999
1984,3,16,-9999,-18.5,-1.6,0.0,-9999
1984,3,17,-9999,0.0,0.0,0.0,-9999
1984,3,18,-9999,-4.1,3.2,6.0,-9999
1984,3,19,-9999,-7.8,3.1,1.0,-9999
1984,3,20,-9999,-3.7,0.2,1.0,-9999
1984,3,21,-9999,-5.9,0.2,0.0,-9999
1984,3,22,-9999,-4.3,1.7,0.0,-9999
1984,3,23,-9999,-13.2,1.3,0.0,-9999
1984,3,24,-9999,-17.1,-0.6,0.0,-9999
1984,3,25,-9999,-5.6,3.2,0.0,-9999
1984,3,26,-9999,-4.9,-0.1,2.0,-9999
1984,3,27,-9999,-5.7,2.5,1.0,-9999
1984,3,28,-9999,-12.0,0.3,0.0,-9999
1984,3,29,-9999,-15.7,-1.3,0.0,-9999
1984,3,30,-9999,-17.5,-0.3,0.0,-9999
1984,3,31,-9999,-10.7,1.3,2.0,-9999
1984,4,1,-9999,-15.6,3.5,1.0,-9999
1984,4,2,-9999,-10.5,4.0,0.0,-9999
1984,4,3,-9999,-10.0,1.7,0.0,-9999
1984,4,4,-9999,-6.7,6.8,0.0,-9999
1984,4,5,-9999,-2.8,3.5,0.0,-9999
1984,4,6,-9999,-3.9,-1.3,20.0,-9999
1984,4,7,-9999,-5.1,0.9,1.0,-9999
1984,4,8,-9999,-7.8,2.0,0.0,-9999
1984,4,9,-9999,-11.2,3.6,0.0,-9999
1984,4,10,-9999,-5.9,4.7,0.0,-9999
1984,4,11,-9999,-0.7,5.0,0.0,-9999
1984,4,12,-9999,-3.7,9.5,0.0,-9999
1984,4,13,-9999,1.5,8.6,0.0,-9999
1984,4,14,-9999,0.0,6.4,0.0,-9999
1984,4,15,-9999,-2.8,6.1,0.0,-9999
1984,4,16,-9999,-4.7,8.3,0.0,-9999
1984,4,17,-9999,-3.5,8.2,0.0,-9999
1984,4,18,-9999,-0.9,10.1,4.0,-9999
1984,4,19,-9999,0.0,13.9,0.0,-9999
1984,4,20,-9999,0.6,8.3,0.0,-9999
1984,4,21,-9999,-1.6,10.2,0.0,-9999
1984,4,22,-9999,0.0,3.8,1.0,-9999
1984,4,23,-9999,0.0,9.0,5.0,-9999
1984,4,24,-9999,-2.0,11.4,0.0,-9999
1984,4,25,-9999,-1.2,12.8,0.0,-9999
1984,4,26,-9999,-1.2,19.9,0.0,-9999
1984,4,27,-9999,-0.1,23.1,0.0,-9999
1984,4,28,-9999,0.2,11.1,0.0,-9999
1984,4,29,-9999,-1.2,6.3,0.0,-9999
1984,4,30,-9999,0.2,7.3,0.0,-9999
1984,5,1,-9999,1.3,5.4,0.0,-9999
1984,5,2,-9999,3.2,7.7,20.0,-9999
1984,5,3,-9999,5.0,7.6,48.0,-9999
1984,5,4,-9999,5.8,13.7,3.0,-9999
1984,5,5,-9999,5.2,13.1,0.0,-9999
1984,5,6,-9999,4.8,15.9,1.0,-9999
1984,5,7,-9999,1.9,15.5,2.0,-9999
1984,5,8,-9999,4.0,15.4,1.0,-9999
1984,5,9,-9999,3.8,7.4,9.0,-9999
1984,5,10,-9999,3.3,9.2,6.0,-9999
1984,5,11,-9999,2.7,11.1,0.0,-9999
1984,5,12,-9999,3.2,8.6,1.0,-9999
1984,5,13,-9999,2.7,10.0,0.0,-9999
1984,5,14,-9999,1.9,8.6,0.0,-9999
1984,5,15,-9999,1.8,6.1,0.0,-9999
1984,5,16,-9999,3.6,15.1,0.0,-9999
1984,5,17,-9999,4.8,16.6,0.0,-9999
1984,5,18,-9999,0.0,0.0,0.0,-9999
1984,5,19,-9999,3.9,20.8,0.0,-9999
1984,5,20,-9999,2.1,26.4,0.0,-9999
1984,5,21,-9999,6.0,20.2,0.0,-9999
1984,5,22,-9999,3.5,19.6,0.0,-9999
1984,5,23,-9999,5.0,21.2,0.0,-9999
1984,5,24,-9999,7.7,16.6,0.0,-9999
1984,5,25,-9999,7.1,19.2,0.0,-9999
1984,5,26,-9999,6.2,24.6,0.0,-9999
1984,5,27,-9999,5.0,28.1,0.0,-9999
1984,5,28,-9999,8.0,21.0,0.0,-9999
1984,5,29,-9999,6.4,25.3,0.0,-9999
1984,5,30,-9999,7.5,22.9,0.0,-9999
1984,5,31,-9999,6.2,15.4,0.0,-9999
1984,6,1,-9999,7.4,14.1,0.0,-9999
1984,6,2,-9999,10.1,16.9,0.0,-9999
1984,6,3,-9999,9.8,20.6,0.0,-9999
1984,6,4,-9999,9.9,19.4,0.0,-9999
1984,6,5,-9999,9.0,19.6,0.0,-9999
1984,6,6,-9999,11.0,25.3,0.0,-9999
1984,6,7,-9999,10.7,16.7,0.0,-9999
1984,6,8,-9999,11.9,22.6,0.0,-9999
1984,6,9,-9999,11.1,19.2,0.0,-9999
1984,6,10,-9999,12.7,16.0,6.0,-9999
1984,6,11,-9999,13.2,25.7,1.0,-9999
1984,6,12,-9999,10.8,29.1,0.0,-9999
1984,6,13,-9999,12.7,28.6,0.0,-9999
1984,6,14,-9999,10.7,27.9,0.0,-9999
1984,6,15,-9999,14.3,23.4,0.0,-9999
1984,6,16,-9999,13.3,27.1,0.0,-9999
1984,6,17,-9999,12.8,22.7,3.0,-9999
1984,6,18,-9999,15.1,23.9,2.0,-9999
1984,6,19,-9999,18.4,25.7,0.0,-9999
1984,6,20,-9999,9.8,21.2,3.0,-9999
1984,6,21,-9999,8.3,21.8,0.0,-9999
1984,6,22,-9999,9.5,21.7,0.0,-9999
1984,6,23,-9999,12.9,18.3,0.0,-9999
1984,6,24,-9999,11.0,25.4,0.0,-9999
1984,6,25,-9999,10.8,18.2,0.0,-9999
1984,6,26,-9999,12.6,19.7,0.0,-9999
1984,6,27,-9999,11.3,16.6,0.0,-9999
1984,6,28,-9999,12.7,14.9,17.0,-9999
1984,6,29,-9999,13.0,22.4,3.0,-9999
1984,6,30,-9999,12.9,26.3,0.0,-9999
1984,7,1,-9999,10.9,27.4,0.0,-9999
1984,7,2,-9999,12.8,24.7,0.0,-9999
1984,7,3,-9999,15.1,25.0,0.0,-9999
1984,7,4,-9999,15.7,25.9,0.0,-9999
1984,7,5,-9999,15.4,22.9,0.0,-9999
1984,7,6,-9999,13.9,20.6,0.0,-9999
1984,7,7,-9999,12.7,20.9,1.0,-9999
1984,7,8,-9999,13.2,25.1,0.0,-9999
1984,7,9,-9999,13.1,21.7,0.0,-9999
1984,7,10,-9999,9.8,25.9,0.0,-9999
1984,7,11,-9999,8.8,23.9,0.0,-9999
1984,7,12,-9999,12.7,26.3,0.0,-9999
1984,7,13,-9999,15.4,19.6,0.0,-9999
1984,7,14,-9999,15.8,19.8,6.0,-9999
1984,7,15,-9999,16.6,21.1,1.0,-9999
1984,7,16,-9999,16.8,22.9,0.0,-9999
1984,7,17,-9999,16.7,19.1,51.0,-9999
1984,7,18,-9999,16.5,20.6,2.0,-9999
1984,7,19,-9999,16.8,21.3,8.0,-9999
1984,7,20,-9999,18.2,25.7,0.0,-9999
1984,7,21,-9999,18.3,28.4,0.0,-9999
1984,7,22,-9999,17.7,25.7,0.0,-9999
1984,7,23,-9999,17.7,22.4,0.0,-9999
1984,7,24,-9999,17.7,22.4,1.0,-9999
1984,7,25,-9999,18.2,20.9,3.0,-9999
1984,7,26,-9999,18.9,23.1,4.0,-9999
1984,7,27,-9999,19.5,26.0,0.0,-9999
1984,7,28,-9999,20.6,27.9,2.0,-9999
1984,7,29,-9999,21.0,32.5,0.0,-9999
1984,7,30,-9999,21.8,34.2,0.0,-9999
1984,7,31,-9999,19.8,30.3,1.0,-9999
1984,8,1,-9999,19.1,28.4,0.0,-9999
1984,8,2,-9999,18.9,32.6,0.0,-9999
1984,8,3,-9999,19.2,32.7,4.0,-9999
1984,8,4,-9999,17.0,28.9,0.0,-9999
1984,8,5,-9999,18.3,31.5,0.0,-9999
1984,8,6,-9999,21.3,34.5,0.0,-9999
1984,8,7,-9999,19.9,25.4,0.0,-9999
1984,8,8,-9999,19.7,31.8,0.0,-9999
1984,8,9,-9999,21.1,31.7,0.0,-9999
1984,8,10,-9999,21.1,31.0,0.0,-9999
1984,8,11,-9999,20.9,31.1,0.0,-9999
1984,8,12,-9999,14.4,32.8,0.0,-9999
1984,8,13,-9999,10.2,24.1,0.0,-9999
1984,8,14,-9999,8.2,26.1,0.0,-9999
1984,8,15,-9999,18.3,31.3,0.0,-9999
1984,8,16,-9999,21.1,28.4,0.0,-9999
1984,8,17,-9999,18.0,29.9,0.0,-9999
1984,8,18,-9999,12.4,31.6,0.0,-9999
1984,8,19,-9999,12.9,27.0,0.0,-9999
1984,8,20,-9999,9.8,31.3,0.0,-9999
1984,8,21,-9999,12.3,29.2,0.0,-9999
1984,8,22,-9999,12.6,19.3,22.0,-9999
1984,8,23,-9999,12.6,15.9,16.0,-9999
1984,8,24,-9999,10.5,19.4,0.0,-9999
1984,8,25,-9999,11.4,15.6,0.0,-9999
1984,8,26,-9999,10.8,23.6,0.0,-9999
1984,8,27,-9999,15.7,27.6,0.0,-9999
1984,8,28,-9999,13.4,23.2,10.0,-9999
1984,8,29,-9999,15.2,23.1,0.0,-9999
1984,8,30,-9999,14.0,19.3,0.0,-9999
1984,8,31,-9999,13.2,17.8,0.0,-9999
1984,9,1,-9999,13.5,20.0,0.0,-9999
1984,9,2,-9999,13.1,16.2,5.0,-9999
1984,9,3,-9999,13.9,22.5,0.0,-9999
1984,9,4,-9999,13.3,22.0,0.0,-9999
1984,9,5,-9999,12.4,22.9,0.0,-9999
1984,9,6,-9999,12.5,24.3,0.0,-9999
1984,9,7,-9999,8.3,25.8,0.0,-9999
1984,9,8,-9999,13.4,19.3,0.0,-9999
1984,9,9,-9999,15.1,20.6,33.0,-9999
1984,9,10,-9999,13.8,23.3,54.0,-9999
1984,9,11,-9999,10.0,23.6,0.0,-9999
1984,9,12,-9999,8.6,23.7,0.0,-9999
1984,9,13,-9999,11.7,19.9,1.0,-9999
1984,9,14,-9999,13.6,16.0,1.0,-9999
1984,9,15,-9999,14.6,24.5,3.0,-9999
1984,9,16,-9999,12.8,23.6,0.0,-9999
